sem,prof,dept,course_nbr,course_name,a1,a2,a3,b1,b2,b3,c1,c2,c3,d1,d2,d3,f,semesters
Aggregate,"LIU, BEILI",UGS,302,VISUAL ESSAY,0,14,13,5,1,0,0,0,0,1,0,0,1,"Fall 2014,Fall 2017"
Aggregate,"POWERS, WILLIAM C JR",UGS,302,WHAT MAKES WORLD INTELLIGIBLE,0,20,15,14,11,5,4,1,1,0,1,0,0,"Fall 2014,Fall 2013,Fall 2016,Fall 2017"
Aggregate,"HAGHSHENAS, HOSSEIN",UGS,302,"WHAT WE SEE, WHAT WE BELIEVE",0,22,42,22,13,0,0,1,0,0,0,0,2,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"HARRISON, LOUIS",UGS,303,AFRICAN AMERICANS IN SPORT,0,193,123,56,60,23,8,8,2,1,1,1,5,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"LEWIS, HANNAH",UGS,303,AMERICAN MUSICALS,0,18,22,5,3,3,0,0,0,0,0,0,0,Fall 2017
Aggregate,"MURPHY, GRETCHEN",UGS,303,BOLLYWOOD INDIA AND AFTER,0,3,4,5,2,3,1,0,0,0,0,0,1,Fall 2017
Aggregate,"FARIA, CAROLINE",UGS,303,CRITICAL GEOGRAPHIES OF HEALTH,0,19,16,4,2,1,3,0,1,3,0,0,1,Fall 2017
Aggregate,"COLOMINA-ALMINANA, JUAN J",UGS,303,CROSS-CULTURAL TONGUES,0,89,20,8,5,3,1,0,0,0,1,0,3,"Fall 2016,Fall 2017"
Aggregate,"SERIFF, SUZANNE K",UGS,303,DD: IMMIGRANTS AS ALIENS,0,30,22,3,3,1,0,0,0,0,0,0,1,"Fall 2016,Fall 2017"
Aggregate,"STRONG, PAULINE T",UGS,303,DIFF DLG: CULTRL IDENTS/DIFFS,0,72,34,6,4,1,0,0,1,0,0,0,1,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"TAYLOR, RABUN M",UGS,303,TECH IN THE GREEK/ROMAN WORLD,0,10,29,13,23,13,6,3,1,0,0,0,0,"Fall 2013,Fall 2017"
Aggregate,"STARBIRD, MICHAEL P",UGS,303,ELEMENTS OF EFFECTIVE THINKING,0,119,58,17,12,2,3,0,3,0,0,0,1,"Fall 2014,Fall 2013,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"GILLESPIE, KATE",UGS,303,EMERGING MARKETS,0,203,53,31,14,5,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"WEBBER, MICHAEL",UGS,303,HOW THINGS WORK,0,52,22,20,21,6,2,1,0,0,0,0,0,"Fall 2013,Fall 2017"
Aggregate,"KEATING, XIAOFEN",UGS,303,FITNESS FOR LIFE,0,43,4,2,0,0,1,0,1,0,0,0,0,"Fall 2013,Fall 2017"
Aggregate,"DANIELS, MARK L",UGS,303,FROM NUMBERS TO CHAOS,0,191,0,1,60,1,0,11,0,0,2,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"BERRY, DAINA R",UGS,303,"GENDER, SLAVERY, AND FREEDOM",0,18,21,7,6,2,1,2,0,0,0,0,1,Fall 2017
Aggregate,"ANGEL, JACQUELINE L",UGS,303,GLOBAL INEQUALITIES & HEALTH,0,45,37,25,21,10,1,2,1,0,1,0,1,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"BEAMAN, JOSEPH J JR",UGS,303,HOW THINGS WORK,0,119,22,2,2,0,1,0,0,1,1,0,0,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"BONEVAC, DANIEL A",UGS,303,IDEAS OF THE 20TH CENTURY-HON,0,52,44,46,42,25,9,10,5,1,0,1,2,"Fall 2013,Fall 2013,Fall 2014,Fall 2014,Fall 2015,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"BUHLER, JAMES W",UGS,303,INTRO TO MUSIC AND FILM SOUND,0,311,87,36,41,10,8,6,6,0,1,0,12,"Fall 2013,Spring 2014,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"BARCHAS, JANINE",UGS,303,JANE AUSTEN ON PAGE AND SCREEN,0,82,76,45,35,22,15,9,3,2,1,4,1,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"KAPLAN, JONATHAN",UGS,303,JERUSALEM,0,129,65,27,8,8,3,3,1,1,0,2,5,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"QUINTO-POZOS, DAVID G",UGS,303,LANG/COMM ACROSS SPECIES,0,40,24,11,12,1,2,2,1,0,1,0,1,"Fall 2016,Fall 2017"
Aggregate,"KNAPP, GREGORY W",UGS,303,LAT AMER ENVIR HIST/SUSTAINBL,0,231,92,48,42,22,12,10,6,1,4,0,8,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"MURRAY, PAULA C",UGS,303,LAW AND LITERATURE,0,109,55,40,34,4,1,1,0,0,2,0,2,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"POLIT, GABRIELA",UGS,303,CRIME FICTION IN THE AMERICAS,0,74,53,11,7,2,0,2,0,0,0,0,0,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"WINSLADE, WILLIAM J",UGS,303,MEDICAL ETHICS,0,240,91,33,9,3,3,1,1,0,0,0,0,"Fall 2013,Fall 2014,Fall 2016,Fall 2017"
Aggregate,"BROWNLEE, JASON M",UGS,303,MIDDLE EAST TODAY,0,148,67,24,26,13,0,2,4,0,1,0,2,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"RICHMOND-GARZA, ELIZABETH",UGS,303,MODERNITY & ART OF UNCANNY-HON,0,92,69,9,30,22,5,5,0,0,0,0,2,"Fall 2013,Spring 2015,Spring 2015,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"DE LOZANNE, ARTURO",UGS,303,ORIGINALITY IN ARTS/SCIS-HON,0,336,36,21,17,5,0,1,1,0,4,0,2,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"MOORE, LEONARD N",UGS,303,RACE IN THE AGE OF OBAMA,0,1532,443,197,118,48,17,18,9,2,4,0,11,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"SPARROW, BARTHOLOMEW H",UGS,303,RETHINKING THE FOUNDING,0,28,12,6,2,1,0,0,2,0,0,0,0,"Fall 2015,Fall 2017"
Aggregate,"PESENSON, MICHAEL A",UGS,303,CONT RUS LIT/FILM: 1991-2011,0,48,33,12,2,0,0,0,0,0,0,0,0,"Spring 2014,Fall 2016,Fall 2017"
Aggregate,"POTEET, MARY F",UGS,303,RESEARCH METHODS-FRI,0,99,28,18,17,6,4,0,1,0,0,0,0,"Fall 2014,Fall 2014,Fall 2013,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"HANSEN, ANNE K",UGS,303,RESEARCH METHODS-FRI,0,114,40,14,7,6,3,0,1,0,0,0,1,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"GONZALEZ, LAURA I",UGS,303,RESEARCH METHODS,0,42,7,10,6,9,4,2,2,0,0,0,1,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"SHEAR, RUTH I",UGS,303,RESEARCH METHODS-FRI,0,87,4,4,0,2,0,1,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2017"
Aggregate,"TANG, ERIC",UGS,303,SOCIAL MOVEMENTS IN THE US,0,78,49,25,27,7,1,1,1,1,0,0,0,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"AUYERO, JAVIER",UGS,303,SOCIAL SCIENTIFIC IMAGINATION,0,254,78,69,24,1,4,13,0,3,3,0,4,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"ALLEN, DAVID T",UGS,303,SUSTAINING A PLANET,0,130,131,108,118,54,33,28,8,4,6,1,8,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"PANGLE, THOMAS L",UGS,303,"JUSTICE, LIBERTY, HAPPINESS",0,10,25,18,31,11,3,4,2,2,0,1,6,"Fall 2013,Fall 2013,Fall 2016,Fall 2017"
Aggregate,"LYNN, KIRK E",UGS,303,PERFORMANCE OF PRAYER,0,89,33,8,3,4,4,0,0,3,0,0,0,"Fall 2014,Spring 2016,Fall 2016,Fall 2017"
Aggregate,"BRANDS, HENRY W",UGS,303,US FOREIGN POLICY,0,257,0,0,123,0,0,14,0,0,2,0,4,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"GREENE, KENNETH F",UGS,303,US-MEXICO RELATIONS,0,16,23,22,24,6,2,3,1,0,1,0,1,"Fall 2016,Fall 2017"
Aggregate,"PETTIT, ELIZABETH M",UGS,303,VISUAL SOCIOLOGY,0,64,20,12,9,3,3,2,2,1,3,0,0,"Fall 2016,Fall 2017"
Aggregate,"BELGUM, KIRSTEN L",UGS,303,VOYAGES THAT CHANGED THE WORLD,0,15,14,13,13,2,3,0,0,0,0,0,0,Fall 2017
Aggregate,"MAKALANI, MINKAH",UGS,303,WORLDS OF HIP HOP,0,21,17,6,2,1,0,0,0,0,1,0,0,Fall 2017
Aggregate,"PAT-EL, NA'AMA",UGS,303,"WRITING, SCRIPTS, AND LITERACY",0,1,19,10,24,12,13,1,1,4,0,0,0,Fall 2017
Aggregate,"SIMMONS, CHRIS S",CSE,380,TOOLS/TECHNIQS COMPUTATNL SCI,0,55,11,0,1,1,0,0,2,0,0,0,1,"Fall 2013,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"BIROS, GEORGE",CSE,383C,NUMERICAL ANLY: LINEAR ALGEBRA,0,8,6,4,1,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"ARBOGAST, TODD J",CSE,386C,METHODS OF APPLIED MATHEMATICS,0,2,1,1,1,0,0,0,0,0,0,0,0,"Fall 2015,Fall 2017"
Aggregate,"HEIMBACH, PATRICK",CSE,389C,INTRO MATH MODLNG SCI/ENGR I,0,2,7,6,3,0,1,0,0,0,0,0,0,Fall 2017
Aggregate,"BAJAJ, CHANDRAJIT L",CSE,392,GEOMETRIC FNDTNS OF DATA SCI,0,3,0,1,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"GHATTAS, OMAR N",CSE,397,COMPUT/VAR METHS INVERSE PROBS,0,11,3,1,1,0,0,0,0,0,0,0,0,"Spring 2014,Fall 2017"
Aggregate,"DUDLEY, TARA A",ARI,318M,INTERIOR DESIGN HISTORY,0,6,21,16,9,1,0,0,0,0,0,0,0,"Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"SIDDIQUI, IGOR P",ARI,520L,DESIGN IV-INTERIORS,0,13,13,7,3,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2016,Spring 2018"
Aggregate,"GLASS, TAMIE M",ARI,530T,DESIGN VI-INTERIORS,0,2,18,11,5,3,5,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2016,Spring 2018"
Aggregate,"GLASS, TAMIE M",ARI,434K,CONST II-INT MATLS/ASSEMBLIES,0,13,16,14,13,0,1,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"ODOM, CLAY D",ARI,362,INTERIOR DESIGN PRACTICE,0,18,12,5,5,3,0,2,0,0,0,0,0,"Spring 2014,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"FELIZ ARRIZABALAGA, NEREA",ARI,386M,INSIDE UTOPIA,0,0,3,1,1,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"FELIZ ARRIZABALAGA, NEREA",ARI,696,ADV DESIGN: INTERIORS,0,2,2,0,1,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"SPECK, LAWRENCE W",ARC,308,ARCHITECTURE AND SOCIETY,0,1065,798,424,563,175,82,96,34,10,17,5,26,"Fall 2013,Spring 2014,Fall 2014,Spring 2015,Fall 2015,Spring 2016,Spring 2017,Fall 2016,Fall 2017,Spring 2018"
Aggregate,"BENEDIKT, MICHAEL L",ARC,310L,DESIGN II,0,20,27,34,18,10,5,0,2,0,0,0,0,"Spring 2017,Spring 2018"
Aggregate,"ROSNER, JOYCE",ARC,311L,VISUAL COMMUNICATION II,0,4,9,3,4,6,2,0,1,0,0,0,0,Spring 2018
Aggregate,"PINTO DE OLIVEIRA, ANA FR",ARC,311L,VISUAL COMMUNICATION II,0,7,11,9,4,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"GOMES, FRANCISCO H",ARC,415L,CONSTRUCTION II,0,42,34,52,47,8,4,3,3,0,2,0,0,"Spring 2014,Spring 2015,Spring 2018"
Aggregate,"JOFRE-LORA, JUAN S",ARC,520G,INTERMEDIATE STUDIO IV,0,3,3,2,2,2,1,0,0,0,0,0,0,Spring 2018
Aggregate,"REED, JOHANNA H",ARC,520G,INTERMEDIATE STUDIO IV,0,3,3,8,1,0,0,0,1,0,0,0,0,Spring 2018
Aggregate,"ATKINSON, SIMON D",ARC,520E,INTERMEDIATE STUDIO II,0,2,4,4,2,0,2,0,0,0,0,0,0,Spring 2018
Aggregate,"DI PIAZZA, CHARLES H",ARC,520E,INTERMEDIATE STUDIO II,0,5,3,3,1,2,0,0,0,0,0,0,0,Spring 2018
Aggregate,"LEWIS, CHARLTON N",ARC,520E,INTERMEDIATE STUDIO II,0,3,5,2,0,1,0,2,0,0,0,0,0,Spring 2018
Aggregate,"WIEDEMANN, NICHOLE",ARC,520E,INTERMEDIATE STUDIO II,0,5,4,2,4,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"BIRDSONG, JUDITH C",ARC,520G,INTERMEDIATE STUDIO IV,0,3,4,6,2,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"STESHYN, NICHOLAS D",ARC,520G,INTERMEDIATE STUDIO IV,0,6,3,3,2,1,0,0,0,0,0,0,0,Spring 2018
Aggregate,"LOPEZ, SARAH L",ARC,318K,WORLD ARCH: ORIGINS TO 1750,0,31,12,16,13,3,2,2,1,0,1,0,0,"Spring 2015,Spring 2016,Spring 2018"
Aggregate,"BLOOD, JOHN P",ARC,328D,ADVANCED DRAWING,0,4,3,0,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"HEYMANN, DAVID D",ARC,333,SITE DESIGN,0,25,0,0,30,0,0,8,0,0,2,0,0,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"GARRISON, MICHAEL L",ARC,334L,ENVIRONMENTAL CONTROLS II,0,70,72,59,47,12,9,4,1,0,1,0,0,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"FAJKUS, MATTHEW L",ARC,435L,CONSTRUCTION IV,0,81,65,31,33,26,8,4,2,0,0,0,1,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"SIMON, KEITH",ARC,335M,CONSTRUCTION V,0,12,15,10,8,5,1,0,0,0,0,0,0,"Spring 2017,Spring 2018"
Aggregate,"CLEARY, RICHARD L",ARC,342R,2-AMERICAN ARCHITECTURE,0,2,3,2,1,0,1,0,0,0,0,0,0,Spring 2018
Aggregate,"ALOFSIN, ANTHONY",ARC,342D,FLW: DESIGN/METHOD/THEORY,0,19,10,2,2,1,0,0,0,0,0,0,0,"Fall 2015,Spring 2016,Spring 2018"
Aggregate,"LONG, CHRISTOPHER A",ARC,342R,9-LOOS AND MIES,0,15,5,2,1,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"LEWIS, CHARLTON N",ARC,350R,RACE AND GENDER: BY DESIGN,0,5,1,2,1,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"WANG, GARY",ARC,561C,COMPREHENSIVE STUDIO,0,4,6,6,2,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"GARRISON, MICHAEL L",ARC,561C,COMPREHENSIVE STUDIO,0,8,7,2,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"SMITH, MARLA",ARC,361T,TECHNICAL COMMUNICATION,0,18,3,0,2,0,0,0,0,0,0,0,0,"Fall 2014,Fall 2015,Fall 2017,Spring 2018"
Aggregate,"JOFRE-LORA, JUAN S",ARC,381F,DIGITAL DRAWING & FABRICATION,0,2,11,4,2,0,0,0,0,1,0,0,0,Spring 2018
Aggregate,"SHULEY, KEITH A",ARC,382,PROFESSIONAL PRACTICE,0,23,8,10,9,4,0,0,0,0,0,0,0,"Fall 2013,Spring 2014,Fall 2014,Spring 2015,Fall 2015,Spring 2016,Spring 2017,Fall 2016,Fall 2017,Spring 2018"
Aggregate,"HEYMANN, DAVID D",ARC,383S,SITE DESIGN,0,254,17,19,87,6,8,10,1,0,2,0,0,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"PYREK, ADAM A",ARC,384K,ENVIRONMENTAL CONTROL I,0,54,45,12,4,3,0,0,0,0,0,0,0,"Spring 2015,Spring 2014,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"GOMES, FRANCISCO H",ARC,385L,CONSTRUCTION II,0,10,6,6,0,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2018"
Aggregate,"FELKNER, JULIANA",ARC,386M,SUSTAINABLE ARC DESIGN,0,5,2,1,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"SNYDER, VINCENT L",ARC,385N,CONSTRUCTION IV,0,40,27,28,28,14,2,4,2,0,0,0,1,"Spring 2014,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"FELIZ ARRIZABALAGA, NEREA",ARC,386M,INSIDE UTOPIA,0,2,1,2,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"WHITSETT, DASON M",ARC,386M,ENERGY MODELING & DESIGN PROC,0,8,10,2,6,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2017,Fall 2016,Fall 2017,Spring 2018"
Aggregate,"WIEDEMANN, NICHOLE",ARC,386M,SPATIAL STORIES,0,4,1,1,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"GALE, FRANCES R",ARC,385T,MATERIALS CONSERV: FIELD METHS,0,19,3,3,1,0,0,0,0,0,0,0,1,"Spring 2014,Spring 2015,Fall 2015,Fall 2016,Spring 2018"
Aggregate,"LARA, FERNANDO L",ARC,388R,20TH-CEN LATIN AMERICAN ARCH,0,8,7,1,0,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2018"
Aggregate,"COKER, COLEMAN",ARC,386M,POETICS OF BUILDING,0,21,26,6,1,0,0,0,0,0,0,0,0,"Spring 2014,Fall 2014,Fall 2015,Fall 2016,Spring 2018"
Aggregate,"BENEDIKT, MICHAEL L",ARC,386M,ARCH BEYOND EXPERIENCE,0,6,6,3,1,0,0,0,0,0,0,0,0,"Spring 2015,Spring 2016,Spring 2018"
Aggregate,"LEDESMA DE LEON, EDNA",ARC,386M,DESIGN AND INFORMAL CITY,0,3,3,0,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"SHEARER, ALLAN W",ARC,386M,FUTURES AND CITIES,0,2,3,0,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"HOIDN, BARBARA",ARC,386M,NATURE OF PUBLIC SPACES,0,4,1,1,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"ALTER, KEVIN S",ARC,386M,TWO HUNDRED WORDS,0,7,6,0,1,0,0,0,0,0,0,0,0,"Spring 2017,Spring 2018"
Aggregate,"DANGEL, ULRICH C",ARC,386M,TIMBER TECHNOLOGIES,0,8,6,4,0,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2017,Spring 2018"
Aggregate,"RAWLINS, RACHAEL",ARC,386M,PRESERVATION LAW,0,8,10,4,2,2,0,1,0,0,0,0,0,"Spring 2014,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"ATKINSON, SIMON D",ARC,386M,DESIGN  SUSTAINABLE COMMUNITIE,0,13,8,5,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Spring 2015,Spring 2016,Spring 2017,Fall 2016,Fall 2016,Fall 2017,Spring 2018"
Aggregate,"LOPEZ, SARAH L",ARC,387F,WORLD ARCH: ORIGINS TO 1750,0,82,57,29,22,14,3,3,3,0,0,2,2,"Spring 2015,Spring 2016,Spring 2018"
Aggregate,"CLEARY, RICHARD L",ARC,388R,HISTORY OF BUILDING TECHNOLOGY,0,18,6,5,3,0,1,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2015,Spring 2016,Spring 2016,Spring 2018"
Aggregate,"LONG, CHRISTOPHER A",ARC,388R,ARCH HISTORY METHODOLOGIES,0,8,4,1,2,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2013,Spring 2014,Fall 2014,Fall 2015,Fall 2015,Spring 2017,Fall 2016,Fall 2017,Spring 2018"
Aggregate,"BIEG, KORY",ARC,391D,SUPRAFICIAL,0,3,3,0,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"BLOOD, JOHN P",ARC,392D,ADVANCED DRAWING,0,5,5,2,1,0,0,0,0,0,0,0,0,"Spring 2017,Spring 2018"
Aggregate,"IBARRA SEVILLA, BENJAMIN",ARC,692K,HISTORIC PRESERVATION STUDIO,0,5,11,2,1,0,0,0,0,0,0,0,0,"Spring 2015,Spring 2014,Spring 2018"
Aggregate,"MACEK, MARK",ARC,392W,WOOD DESIGN,0,21,22,10,5,2,0,0,0,0,0,0,0,"Spring 2017,Fall 2016,Fall 2017,Spring 2018"
Aggregate,"BENEDIKT, MICHAEL L",ARC,694,ARCH DESIGN: VERTICAL STUDIO,0,14,15,19,3,5,0,0,0,0,0,0,0,"Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"FAJKUS, MATTHEW L",ARC,694,ARCH DESIGN: VERTICAL STUDIO,0,37,16,3,0,2,0,0,0,0,0,0,0,"Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"ANDREWS, BRIAN D",ARC,694,ARCH DESIGN: VERTICAL STUDIO,0,1,6,2,3,1,0,0,0,0,0,0,0,Spring 2018
Aggregate,"MIRO, JUAN",ARC,696,ADV ARCH DSGN: URBAN DESIGN,0,5,7,4,0,1,0,0,0,0,0,0,0,"Spring 2016,Spring 2017,Spring 2018"
Aggregate,"DANZE, ELIZABETH A",ARC,694,ARCH DESIGN: VERTICAL STUDIO,0,10,11,7,0,0,1,0,0,0,0,0,0,"Fall 2015,Spring 2018"
Aggregate,"FARRELL, ELIZABETH",ARC,694,ARCH DESIGN: VERTICAL STUDIO,0,5,5,1,1,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"COKER, COLEMAN",ARC,696,ADVANCED ARCHITECTURAL DESIGN,0,8,5,0,0,0,0,0,0,0,0,0,0,"Fall 2014,Spring 2018"
Aggregate,"BENES, MIROSLAVA",ARC,395F,HIST/THEORS OF LANDSCP ARCH II,0,2,3,2,1,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"HAETTASCH, MARTIN",ARC,695S,ADV ARCH DESIGN: INT STUDIO,0,0,11,4,6,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"BENES, MIROSLAVA",ARC,395K,REPSNT LNDSCP/ARCH 1500-2015,0,2,2,1,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"ALTER, KEVIN S",ARC,696,ADVANCED ARCHITECTURAL DESIGN,0,8,5,4,4,2,0,0,0,0,0,0,0,"Fall 2015,Fall 2016,Fall 2017,Spring 2018"
Aggregate,"WILSON, PATRICIA A",CRP,381M,2-QUAL & PARTICIPATORY MTHDS,0,21,25,27,19,5,0,0,0,0,0,0,0,"Spring 2016,Spring 2017,Spring 2018"
Aggregate,"ALMY, DEAN J",CRP,369K,PRINS OF PHYSICAL PLANNING,0,61,35,27,29,3,2,5,0,0,0,0,2,"Spring 2016,Spring 2017,Spring 2018"
Aggregate,"KARNER, ALEXANDER",CRP,384,TRANSPORTATION EQUITY ANLYS,0,4,3,0,1,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"ZHANG, MING",CRP,384,7-TRANSIT-ORIENTED DEVELOPMENT,0,21,9,2,0,0,0,0,0,0,0,0,0,"Spring 2017,Spring 2017,Spring 2018"
Aggregate,"SCIARA, GIAN CLAUDIA",CRP,384,BICYCLE/PED TRANSIT PLANNG,0,12,20,2,3,0,0,0,0,0,0,0,0,"Spring 2017,Fall 2016,Fall 2017,Spring 2018"
Aggregate,"KARNER, ALEXANDER",CRP,386,2-APPLIED METHODS,0,4,1,1,0,1,0,0,0,0,0,0,0,Spring 2018
Aggregate,"JIAO, JUNFENG",CRP,386,6-INTRO VISUAL COMM AND GIS,0,71,30,4,0,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2016,Spring 2018"
Aggregate,"PATERSON, ROBERT G",CRP,386,9-SUSTAINABLE LAND USE PLANG,0,48,25,1,0,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"SCHUSTER, STEFAN K",CRP,387C,2-WATER RESOURCES PLANNING,0,6,6,0,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"WEGMANN, JACOB A",CRP,386,FIN REAL EST: NONPROF/PROF DEV,0,27,24,12,1,2,0,0,0,0,0,0,0,"Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"WEGMANN, JACOB A",CRP,389C,1-PLAN FOR LAND DEVELOPMENT,0,19,25,8,6,0,0,0,0,0,0,0,0,"Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate, ,CRP,396,INDEPENDENT RESEARCH IN CRP,0,5,0,0,0,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"HASBROUCK, HOPE",LAR,381R,VISUALIZATION/DIG REP IN DSGN,0,5,11,10,5,2,1,1,1,0,0,0,0,"Fall 2013,Spring 2017,Spring 2018"
Aggregate,"DIAZ MONTEMAYOR, GABRIEL",LAR,682T,LNDSCP ARCH DSGN STUDIO II,0,3,4,1,1,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"SHARP, DANIEL L",LAR,385L,TECHNOLOGY WORKSHOP II,0,2,4,2,1,0,0,0,0,0,0,0,0,Spring 2018
Aggregate,"SHULEY, KEITH A",LAR,386,PROFESSIONAL PRACTICE,0,60,49,42,30,18,5,1,0,0,0,0,0,"Fall 2013,Fall 2014,Spring 2015,Spring 2017,Fall 2016,Spring 2018"
Aggregate,"BENES, MIROSLAVA",LAR,388L,HIST/THEORS OF LANDSCP ARCH II,0,18,21,12,6,2,4,1,0,0,1,0,0,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"BARBE, ADAM",LAR,695,LNDSCP ARCH DSGN STUDIO IV,0,4,4,0,0,1,0,0,0,0,0,0,0,Spring 2018
Aggregate,"FENLEY, GRETA C",B A,101S,PROF DEVLOP & CAREER PLANNING,0,608,73,24,18,11,4,5,6,1,2,0,3,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"KIOUS, AMANDA J",B A,101S,PROF DEVLOP & CAREER PLANNING,0,88,4,1,3,3,0,0,0,0,0,0,1,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Spring 2018"
Aggregate,"FENNEWALD, ERICA",B A,101S,PROF DEVLOP & CAREER PLANNING,0,112,4,2,1,2,0,0,1,1,0,0,1,"Spring 2016,Spring 2017,Spring 2018"
